fips_ipeds,year,fourcat,dif_amind,dif_asian,dif_black,dif_hispa,dif_multi,dif_pacis,dif_white
California,2011,Public More Selective,-0.396655,20.58261,-2.774167,-17.46051,-0.4098197,-0.0723889,6.052778
California,2012,Public More Selective,-0.471818,19.88307,-3.082323,-16.86443,0.4147853,-0.0746986,5.021852
California,2013,Public More Selective,-0.5408872,18.91387,-3.25355,-16.54659,0.9488457,-0.0660326,4.256011
California,2014,Public More Selective,-0.5584094,18.20042,-3.305409,-15.95981,0.9520684,-0.0794732,3.396804
California,2015,Public More Selective,-0.5656037,17.61503,-3.228517,-16.06581,0.8379611,-0.0722344,2.852635
California,2016,Public More Selective,-0.5496158,16.99792,-3.070107,-15.46935,0.7133759,-0.0904469,2.466338
California,2017,Public More Selective,-0.5682535,16.35054,-2.982994,-15.27036,0.9449495,-0.1110049,2.454175
California,2009,Public Nonselective,-0.21809,3.301785,3.837385,-0.7521778,,,-0.5366942
California,2010,Public Nonselective,-0.4709655,2.077118,2.828392,1.447566,-2.1902,0.0709896,-0.039255
California,2011,Public Nonselective,-0.3377522,1.591383,2.174609,3.631134,-1.019923,0.0098616,-1.04182
California,2012,Public Nonselective,-0.3671562,1.237932,1.254974,5.333043,-0.8548052,0.0760213,-1.964165
California,2013,Public Nonselective,-0.391723,1.454585,0.9069912,7.292421,-0.9592236,0.0142468,-2.998844
California,2014,Public Nonselective,-0.3896901,1.36746,0.3109274,8.369792,-1.019458,-0.0356348,-3.525566
California,2015,Public Nonselective,-0.4388621,1.323927,-0.1772781,10.05666,-0.9746674,-0.144407,-4.512372
California,2016,Public Nonselective,-0.4671287,1.000403,-0.4201441,11.49249,-1.079532,-0.1259629,-5.065645
California,2017,Public Nonselective,-0.4797036,0.3415272,-0.5697277,12.94953,-1.105692,-0.1370424,-5.298242
California,2009,Public Selective,-0.1546937,10.23007,-0.3718576,-7.723981,,,2.152875
California,2010,Public Selective,-0.3856484,8.955889,-0.7879314,-5.919661,-1.82217,0.1242842,4.830126
California,2011,Public Selective,-0.286325,8.706977,-1.10191,-5.56463,-0.3327912,0.0362645,1.368185
California,2012,Public Selective,-0.3440203,8.742565,-1.251718,-4.003552,-0.1062122,0.0339579,0.0002672
California,2013,Public Selective,-0.3925443,8.959469,-1.433247,-2.336563,-0.0963223,0.0112761,-1.556082
California,2014,Public Selective,-0.4221681,8.803495,-1.574616,-0.85969,-0.1964332,0.0075093,-2.82476
California,2015,Public Selective,-0.4777668,8.556587,-1.58095,0.9842495,-0.247593,-0.0855988,-3.848417
California,2016,Public Selective,-0.4698701,8.151345,-1.467244,2.355584,-0.3966601,-0.087374,-4.585279
California,2017,Public Selective,-0.4786957,7.683108,-1.418977,3.361679,-0.4415023,-0.0850633,-5.033435
Colorado,2009,For-Profit,-0.045623,0.0496972,1.377688,-12.1183,-2.419843,,-19.26585
Colorado,2010,For-Profit,-0.4619384,-0.6900796,1.374992,-10.55245,-1.855827,0.079556,-15.57729
Colorado,2011,For-Profit,-0.1637667,-0.4700847,2.037245,-10.59617,-1.587938,0.3391416,-18.51639
Colorado,2012,For-Profit,-0.1283322,-0.5544313,2.125604,-11.38666,-1.289299,0.4097367,-17.19624
Colorado,2013,For-Profit,-0.0365456,-0.7164428,3.107668,-10.66038,-1.769153,0.3005787,-14.63386
Colorado,2014,For-Profit,0.6509605,-0.5864996,3.382417,-11.59653,-2.510361,0.4512568,-9.409353
Colorado,2015,For-Profit,0.5600466,-0.0486064,4.357258,-11.2021,-2.121342,0.5248641,-2.3063
Colorado,2016,For-Profit,0.2826234,-1.993012,24.09001,-18.20524,-0.6986773,0.3034461,-13.26245
Colorado,2017,For-Profit,0.2761341,-2.142439,20.62609,-20.44091,-0.6758128,0.2864865,-16.25994
Colorado,2009,Private More Selective,-0.1145285,1.129117,-10.77918,-8.985303,-0.5478365,,14.12819
Colorado,2010,Private More Selective,-0.3900141,-0.1412131,-10.71765,-10.3456,-0.194716,-0.1223478,18.90477
Colorado,2011,Private More Selective,-0.3868134,-0.4122629,-11.11526,-9.929157,0.7163062,-0.101988,16.3874
Colorado,2012,Private More Selective,-0.4555697,-0.6050474,-11.00492,-10.4096,1.083505,-0.1407509,16.33824
Colorado,2013,Private More Selective,-0.4208972,-0.4362765,-11.39797,-9.972791,1.179987,-0.1382756,16.17861
Colorado,2014,Private More Selective,-0.4761105,-0.3956018,-11.49127,-10.06171,1.262874,-0.1012257,15.3087
Colorado,2015,Private More Selective,-0.5445836,-0.3124898,-11.65478,-9.51958,1.565373,-0.1164337,15.03075
Colorado,2016,Private More Selective,-0.5648698,-0.5493229,-11.89797,-10.00662,1.260932,-0.1660605,17.41319
Colorado,2017,Private More Selective,-0.5894156,-0.8824258,-11.82339,-9.568674,1.728501,-0.131997,17.39791
Colorado,2009,Private Nonselective,0.3020912,1.374116,2.202152,-11.49659,-2.142886,,5.415998
Colorado,2010,Private Nonselective,0.0178701,1.128254,1.183896,-10.47798,-3.243884,-0.076611,9.855193
Colorado,2011,Private Nonselective,-0.1930612,1.288957,1.337259,-8.418713,-2.257992,-0.0039119,5.88406
Colorado,2012,Private Nonselective,-0.297256,1.282392,1.233821,-7.388632,-1.99332,0.0014967,2.518858
Colorado,2013,Private Nonselective,-0.2319134,0.8377342,0.9277038,-6.682656,-1.907876,0.0829273,5.218588
Colorado,2014,Private Nonselective,-0.3083532,0.8635011,0.3943949,-6.675558,-1.63885,0.0396576,2.317651
Colorado,2015,Private Nonselective,-0.281461,1.325512,0.2984922,-6.02037,-0.9835283,-0.0059823,2.342033
Colorado,2016,Private Nonselective,-0.4246016,1.384217,0.1154416,-5.478784,-0.8527502,0.0256256,1.946536
Colorado,2017,Private Nonselective,-0.3875241,1.045598,-0.7059162,-5.955609,-0.5491764,-0.0288789,-2.690254
Colorado,2009,Private Selective,0.3191508,-0.2429579,0.2236247,-13.87243,,,7.386113
Colorado,2010,Private Selective,-0.1836199,-0.9645025,-0.0439537,-13.66789,-3.11866,-0.1126298,6.078283
Colorado,2011,Private Selective,-0.0631632,-1.329798,1.213754,-12.5086,-2.32405,0.0679976,5.169349
Colorado,2012,Private Selective,-0.0463955,-1.539548,0.8372872,-10.65176,-1.72137,0.0316321,7.570455
Colorado,2013,Private Selective,-0.2174519,-1.379525,3.144923,-10.71124,-0.8409287,0.1702637,7.915672
Colorado,2014,Private Selective,-0.3084829,-1.443098,3.70691,-11.19234,0.2691949,0.011357,9.276983
Colorado,2015,Private Selective,-0.2246445,-1.737628,5.200839,-10.74662,0.1878386,0.1133592,7.711216
Colorado,2016,Private Selective,-0.246868,-1.735993,7.197822,-9.741843,-0.3098207,0.1345152,5.827568
Colorado,2017,Private Selective,-0.102171,-2.04387,7.629334,-9.713778,0.0221603,0.1461525,5.723196
Colorado,2009,Public More Selective,0.1366342,2.462978,-1.964307,-14.46091,,,15.65751
Colorado,2010,Public More Selective,-0.7257077,1.587701,-2.36165,-14.66466,-2.218205,-0.0945857,20.02679
Colorado,2011,Public More Selective,-0.6858484,1.319075,-2.446319,-14.50579,-1.337543,-0.0480282,16.47122
Colorado,2012,Public More Selective,-0.7061492,1.207901,-2.550829,-14.19909,-1.009188,-0.0716701,15.6901
Colorado,2013,Public More Selective,-0.8479708,1.159666,-2.530727,-13.86302,-0.5822757,-0.0870921,15.35173
Colorado,2014,Public More Selective,-0.7398913,1.339577,-2.596385,-13.48005,-0.5375131,-0.1047063,14.86973
Colorado,2015,Public More Selective,-0.6113945,1.340953,-2.645957,-13.30895,-0.8221192,-0.104691,13.80381
Colorado,2016,Public More Selective,-0.7812234,1.292188,-2.733465,-12.69887,-0.1325337,-0.1056349,12.98721
Colorado,2017,Public More Selective,-0.7881746,1.253786,-2.744089,-12.33962,0.4323379,-0.1202015,12.45182
Colorado,2009,Public Nonselective,0.2241518,2.049839,1.407207,-5.654213,,,1.343071
Colorado,2010,Public Nonselective,-0.3312469,0.7405196,0.8580277,-8.009351,-1.430122,0.5352876,10.6636
Colorado,2011,Public Nonselective,-0.5249394,0.7024778,0.8665469,-7.266892,-0.0181794,0.6693074,5.286813
Colorado,2012,Public Nonselective,-0.5348904,0.9151843,0.7423593,-8.29596,0.2994837,0.4448928,5.736613
Colorado,2013,Public Nonselective,-0.7322177,0.8647435,0.9509972,-7.314669,1.257653,0.3550435,3.921527
Colorado,2014,Public Nonselective,-0.7008482,0.7075059,0.997067,-6.338777,1.413182,0.3217207,3.720737
Colorado,2015,Public Nonselective,-0.7008175,0.4819645,0.815275,-4.529017,1.500089,0.2438659,2.251232
Colorado,2016,Public Nonselective,-0.7576421,0.5229833,0.8316979,-3.249764,1.40918,0.3301469,1.146203
Colorado,2017,Public Nonselective,-0.5878769,0.3487219,0.873226,-3.434913,1.41325,0.2862664,1.242626
Colorado,2009,Public Selective,1.393736,2.312451,1.055556,-8.820749,,,4.156163
Colorado,2010,Public Selective,0.8218405,1.491634,0.9078583,-6.948043,-2.468434,-0.0583019,6.863843
Colorado,2011,Public Selective,0.8387776,1.141704,0.642664,-6.204511,-1.266509,0.0384863,2.528544
Colorado,2012,Public Selective,0.7731687,1.048226,0.4435564,-5.48243,-0.8187602,0.0730563,0.7498136
Colorado,2013,Public Selective,0.8404427,0.9760733,0.3127231,-4.847289,-0.4467566,0.1039604,0.350025
Colorado,2014,Public Selective,0.799194,1.002905,0.2335732,-3.981327,0.1133872,0.0581888,-0.3796185
Colorado,2015,Public Selective,0.9106859,1.022528,0.149429,-3.532845,0.3926131,0.0227562,-0.9930455
Colorado,2016,Public Selective,0.8519456,1.037221,0.1676854,-2.492586,0.692301,0.0471717,-1.416788
Colorado,2017,Public Selective,0.6925995,0.9332114,0.1313419,-1.525828,1.143111,-0.0052915,-1.648874
Connecticut,2009,For-Profit,0.0550684,-4.937681,1.723994,-11.72085,,,-11.35736
Connecticut,2010,For-Profit,-0.0802431,-5.804867,1.49111,-12.81157,-2.958835,-0.0284886,-6.208305
Connecticut,2011,For-Profit,-0.1028486,-6.477632,-6.84808,-17.30969,-2.172186,-0.0331957,-26.85559
Connecticut,2012,For-Profit,0.2288614,-6.031044,6.096766,-12.83507,-1.230614,0.3006108,-6.623201
Connecticut,2013,For-Profit,0.1390577,-6.327815,0.8786026,-15.28553,-1.248727,0.2243872,-13.37361
Connecticut,2014,For-Profit,0.1616008,-6.069676,5.130884,-14.66645,-0.2521557,0.2428742,-7.620943
Connecticut,2015,For-Profit,0.1314225,-6.183647,6.150847,-14.48511,1.180134,0.2654907,-3.645397
Connecticut,2016,For-Profit,0.4154086,-6.419978,9.997539,-14.04724,2.439261,0.3200309,-2.65223
Connecticut,2017,For-Profit,0.4943056,-6.512577,10.01053,-14.03934,1.950088,0.4150386,-2.697645
Connecticut,2009,Private More Selective,-0.5732124,0.775385,-8.716408,-9.502347,,,13.28305
Connecticut,2010,Private More Selective,-0.8174446,1.653679,-8.589594,-11.50396,-0.6770729,-0.1702873,4.885565
Connecticut,2011,Private More Selective,-0.6485536,1.972638,-8.712904,-10.8321,0.1669582,-0.1552128,6.497154
Connecticut,2012,Private More Selective,-0.6543601,2.088528,-8.667515,-9.941842,0.1779702,-0.1417925,11.47119
Connecticut,2013,Private More Selective,-0.6692678,2.016439,-8.760905,-10.08726,0.1906164,-0.1384047,12.02456
Connecticut,2014,Private More Selective,-0.6704288,2.092573,-8.882273,-10.09612,0.0389826,-0.1574793,12.84667
Connecticut,2015,Private More Selective,-0.6946027,2.205463,-8.928439,-10.10454,-0.1207085,-0.1539385,13.45313
Connecticut,2016,Private More Selective,-0.7009193,2.052934,-8.970571,-10.08503,-0.2292917,-0.1446563,14.13943
Connecticut,2017,Private More Selective,-0.6898536,2.32313,-9.074745,-10.01274,-0.0874425,-0.1707385,14.31497
Connecticut,2009,Private Nonselective,0.1212651,-3.367494,19.62794,-5.320069,,,-15.18244
Connecticut,2010,Private Nonselective,-0.0049818,-3.793349,20.61675,-4.874404,0.6747195,-0.0590364,-11.62558
Connecticut,2011,Private Nonselective,-0.1494711,-4.584117,20.11923,-3.780771,1.255083,0.0652252,-12.55314
Connecticut,2012,Private Nonselective,0.3333102,-4.142391,19.55404,-4.68149,0.4643191,0.0946668,-12.80719
Connecticut,2013,Private Nonselective,0.5482585,-4.518227,17.53788,-4.585922,-0.71785,0.1495247,-12.40319
Connecticut,2014,Private Nonselective,0.4748215,-4.57901,21.2259,-5.935504,-1.174464,0.2435835,-15.63134
Connecticut,2015,Private Nonselective,0.4671089,-4.107121,19.2123,-4.012808,-1.408938,0.0542741,-16.91543
Connecticut,2016,Private Nonselective,0.7063358,-4.231374,17.33769,-2.18726,-0.0055115,0.2170777,-17.12094
Connecticut,2017,Private Nonselective,0.4979932,-4.029729,17.12318,-1.006439,-0.9725149,0.1338865,-15.50073
Connecticut,2009,Private Selective,0.0888127,-3.950981,-2.847923,-10.57192,,,14.93643
Connecticut,2010,Private Selective,-0.1629088,-5.021185,-4.674339,-13.43195,-2.70397,-0.0010356,12.51639
Connecticut,2011,Private Selective,0.2158975,-5.014244,-3.519745,-13.13897,-1.524045,0.032312,12.17934
Connecticut,2012,Private Selective,0.1117436,-4.933201,-3.514355,-13.139,-1.436408,0.0341898,12.64223
Connecticut,2013,Private Selective,0.1526267,-4.693799,-3.848173,-12.18292,-1.470219,0.0488252,13.72805
Connecticut,2014,Private Selective,0.0143279,-4.747794,-3.008419,-10.91132,-1.376209,0.0939283,15.92892
Connecticut,2015,Private Selective,0.0186066,-4.805832,-2.878184,-9.916493,-1.162999,0.0222375,15.98175
Connecticut,2016,Private Selective,-0.0408567,-4.805296,-2.368353,-9.744759,-1.156253,0.0692759,16.91859
Connecticut,2017,Private Selective,-0.0675244,-4.823828,-2.30145,-8.883161,-1.032285,0.0689234,17.075
Connecticut,2009,Public More Selective,0.0261013,4.792863,-5.451462,-8.779428,,,1.225096
Connecticut,2010,Public More Selective,-0.1001431,4.640229,-6.780434,-10.51463,-2.303135,0.0175821,7.704091
Connecticut,2011,Public More Selective,-0.1248231,4.594435,-5.836427,-9.609372,-1.587245,0.0431673,6.300616
Connecticut,2012,Public More Selective,-0.1587963,4.668451,-6.321804,-9.692626,-0.8840508,0.0476258,7.250375
Connecticut,2013,Public More Selective,-0.1714503,5.114617,-6.717385,-9.310339,-0.8651566,0.0179919,6.650281
Connecticut,2014,Public More Selective,-0.0948451,5.896333,-6.976162,-8.970797,-0.7854566,-0.0016629,5.189103
Connecticut,2015,Public More Selective,-0.0973417,6.147089,-6.565176,-8.86484,-0.8501727,0.0103264,4.423904
Connecticut,2016,Public More Selective,-0.1385968,6.486764,-6.340528,-8.106672,-1.019486,0.0221275,3.700566
Connecticut,2017,Public More Selective,-0.1460183,6.890012,-5.852303,-7.825139,-0.9265119,0.0322441,2.410287
Connecticut,2009,Public Nonselective,0.0350272,1.004268,0.4064375,-6.499639,,,2.253099
Connecticut,2010,Public Nonselective,-0.0578025,0.6549785,0.0775091,-6.203492,-1.269623,0.0720943,8.812532
Connecticut,2011,Public Nonselective,0.0200939,0.7068815,1.488024,-5.383092,-0.6161119,0.0321066,4.654737
Connecticut,2012,Public Nonselective,0.0483645,0.9656425,1.629609,-4.92775,-0.5116503,0.0293165,2.459666
Connecticut,2013,Public Nonselective,-0.0729688,0.9316146,1.52021,-4.352179,-0.9587566,0.0060213,1.039182
Connecticut,2014,Public Nonselective,-0.0319958,1.085436,2.034833,-4.041019,-0.9326503,0.0046983,-0.5939246
Connecticut,2015,Public Nonselective,0.0160926,1.444655,3.207914,-5.131518,-1.32393,-0.0036751,-1.585397
Connecticut,2016,Public Nonselective,-0.0721956,2.077957,2.418285,-2.501729,-1.135527,0.0141636,-2.565383
Connecticut,2017,Public Nonselective,-0.0571168,0.7377979,2.973814,0.1554354,-0.5548926,-0.0049092,-4.045646
Connecticut,2009,Public Selective,0.1442391,-0.2163019,-3.35447,-7.789268,,,11.83279
Connecticut,2010,Public Selective,-0.1054723,-1.10672,-4.419441,-9.304061,-0.1947488,0.0733228,14.9787
Connecticut,2011,Public Selective,-0.0033759,-1.006859,-2.842807,-6.817119,-0.9195585,0.0534444,16.2244
Connecticut,2012,Public Selective,-0.0089201,-0.9941431,-2.943234,-6.14347,-0.829996,0.1430185,13.728
Connecticut,2013,Public Selective,-0.1191016,-0.6425339,-2.35278,-5.478887,-1.458456,0.0775809,11.93845
Connecticut,2014,Public Selective,-0.033276,-0.666104,-1.902299,-4.721905,-1.220946,0.0657345,10.17216
Connecticut,2015,Public Selective,-0.1416875,-0.5747741,-1.252763,-3.887997,-1.347561,0.0643372,7.987712
Connecticut,2016,Public Selective,-0.1547925,-0.413791,-1.339247,-3.709187,-0.8394442,0.063863,6.92403
Connecticut,2017,Public Selective,-0.1509383,-0.3732143,-0.5534769,-3.198084,-0.7958686,0.0483489,6.2544
Delaware,2010,For-Profit,-0.0903954,-5.870681,37.42635,-9.486058,-0.7229643,-0.0588018,-21.04356
Delaware,2011,For-Profit,0.3115069,-4.639788,33.55266,-11.01894,2.361078,-0.0409984,-22.33715
Delaware,2012,For-Profit,-0.296265,-5.392567,30.97822,-9.172972,0.2120636,-0.0629462,-19.92741
Delaware,2013,For-Profit,0.0756642,-5.45317,32.05693,-8.065706,-0.843879,-0.0669304,-16.95145
Delaware,2014,For-Profit,0.1356053,-5.561119,29.14585,-7.703506,0.0358239,-0.0602412,-12.63652
Delaware,2015,For-Profit,0.5311822,-5.801418,31.19299,-9.421316,-0.2372598,-0.0668364,-13.07152
Delaware,2016,For-Profit,-0.2649912,-5.954112,32.8298,-8.693404,1.630412,-0.0671005,-17.24805
Delaware,2017,For-Profit,0.1198968,-6.559016,32.51975,-7.962808,3.122004,0.3222623,-18.30603
Delaware,2009,Private Nonselective,0.0886479,-3.125876,-1.365838,-9.783277,-0.1295161,,-7.508062
Delaware,2010,Private Nonselective,0.0165229,-4.208526,0.277772,-11.0937,-2.804292,-0.0451206,-7.135453
Delaware,2011,Private Nonselective,-0.0206836,-4.985341,-5.702289,-12.98972,-2.259308,-0.0311628,-21.14427
Delaware,2012,Private Nonselective,0.3015194,-4.294783,1.808516,-12.20412,-1.733516,0.0047265,-4.482999
Delaware,2013,Private Nonselective,0.7326016,-4.698214,2.388942,-12.47155,-2.142647,0.0974041,1.004023
Delaware,2014,Private Nonselective,1.002706,-4.750896,3.95426,-12.88398,-2.377022,0.2071026,3.757355
Delaware,2015,Private Nonselective,0.9912276,-4.947403,4.401083,-12.64399,-2.495087,0.2970098,5.548031
Delaware,2016,Private Nonselective,1.28905,-4.465093,5.940998,-12.54076,-2.66841,0.2195475,7.503294
Delaware,2017,Private Nonselective,0.9498256,-5.292015,-0.566969,-8.506776,-2.751706,0.0771073,-6.903069
Delaware,2009,Private Selective,1.04002,-2.66568,12.03147,-4.987246,,,0.9825349
Delaware,2010,Private Selective,0.9381195,-4.030486,18.7281,-8.190589,-2.918483,-0.061075,-2.619782
Delaware,2011,Private Selective,0.7066841,-3.608586,19.99905,-8.940148,-2.402931,-0.0429398,-1.451784
Delaware,2012,Private Selective,0.01196,-4.177875,13.9881,-6.347357,-1.333674,0.0714717,-16.99815
Delaware,2013,Private Selective,0.0508821,-3.923555,18.71086,-6.522597,-0.2189031,0.1265127,-7.028022
Delaware,2014,Private Selective,0.0543341,-3.930493,16.06598,-6.566208,0.7220026,0.3324967,-11.53219
Delaware,2015,Private Selective,0.113299,-3.942435,21.67862,-6.108558,1.158375,0.4521486,-13.80783
Delaware,2016,Private Selective,-0.042306,-4.546835,20.00925,-6.12356,2.121776,0.5167438,-11.95473
Delaware,2017,Private Selective,-0.0352658,-4.593212,19.71262,-5.266546,2.613905,0.3878121,-12.60273
Delaware,2009,Public More Selective,-0.1208931,2.364264,-18.69315,-2.391559,,,17.44777
Delaware,2010,Public More Selective,-0.3020755,1.053193,-17.73866,-4.480865,-1.724785,0.1150022,21.16792
Delaware,2011,Public More Selective,-0.3571198,0.7851986,-18.9033,-4.018964,-0.637616,0.1455755,19.46263
Delaware,2012,Public More Selective,-0.385744,0.7333562,-18.71638,-3.803084,-0.6324546,0.1313951,19.63738
Delaware,2013,Public More Selective,-0.3806867,1.047403,-18.46418,-3.303247,-0.2736809,0.0939795,18.81928
Delaware,2014,Public More Selective,-0.4763442,1.05446,-18.67385,-3.161647,-0.450824,0.0765065,19.47648
Delaware,2015,Public More Selective,-0.3562307,1.285114,-18.80799,-2.922884,-0.5714605,0.0608484,19.76756
Delaware,2016,Public More Selective,-0.3792598,1.291122,-19.30971,-2.610881,-0.4820285,0.0028133,19.35271
Delaware,2017,Public More Selective,-0.3294293,1.003233,-20.10377,-2.574917,-0.4918888,-0.0227395,19.16044
Delaware,2009,Public Selective,-0.2603116,-1.608341,49.66621,-5.971749,,,-54.91975
Delaware,2010,Public Selective,-0.1968725,-1.835245,51.96118,-4.731395,0.592928,0.089223,-45.72982
Delaware,2011,Public Selective,-0.2103462,-0.8275792,52.28255,-4.797412,1.526083,0.1420126,-48.13456
Delaware,2012,Public Selective,-0.1082815,-2.256478,52.41785,-4.878278,0.8277772,0.1809265,-45.97503
Delaware,2013,Public Selective,-0.1582345,-2.544573,50.89875,-4.653772,1.388808,0.1156147,-45.47786
Delaware,2014,Public Selective,-0.2466465,-2.580602,50.37574,-4.674831,0.8883066,0.120049,-44.44296
Delaware,2015,Public Selective,-0.1992428,-2.701756,50.26229,-4.652571,1.185125,0.082188,-43.55452
Delaware,2016,Public Selective,-0.2652223,-3.256161,50.14252,-3.895174,1.379084,-0.0186503,-43.5975
Delaware,2017,Public Selective,-0.2053152,-3.589702,48.87607,-3.878864,1.571533,0.0226841,-43.55503
District of Columbia,2009,For-Profit,0.3023581,-1.493368,30.48348,-4.519842,-2.163815,,-30.00684
